id,label,lang,text,group_id,is_augmented
oth-059-v1,other,en,"My identity was used by someone to buy three SIM cards, and one of them shows up in a police investigation in another state. I got a call from a number claiming to be police, demanding I appear or pay to close it. Kindly guide me on the next steps.",oth-059,True
oth-059-v2,other,en,"Sir, My identity was used by someone to buy three SIM cards, and one of them shows up in a police investigation in another state. I got a call from a number claiming to be police, demanding I appear or pay to close it.",oth-059,True
oth-059-v3,other,en,"My identity was used by someone to buy three SIM cards, and one of them shows up in a police investigation in another state. I got a call from a number claiming to be police, demanding I appear or pay to close it. Please advise.",oth-059,True
oth-062,other,en,I invested Rs 4 lakhs in my friend's poultry business on a fifty fifty profit promise made verbally in front of family. He shows losses every quarter but has bought a new car and is building a house.,oth-062,False
oth-062-v1,other,en,I invested Rs 4 lakhs in my friend's poultry business on a fifty fifty profit promise made verbally in front of family. He shows losses every quarter but has bought a new car and is building a house. Kindly guide me on the next steps.,oth-062,True
oth-062-v2,other,en,"Sir, I invested Rs 4 lakhs in my friend's poultry business on a fifty fifty profit promise made verbally in front of family. He shows losses every quarter but has bought a new car and is building a house.",oth-062,True
oth-062-v3,other,en,I invested Rs 4 lakhs in my friend's poultry business on a fifty fifty profit promise made verbally in front of family. He shows losses every quarter but has bought a new car and is building a house. Please advise.,oth-062,True
oth-063,other,en,My neighbour's pitbull attacked my son in the common park. Twenty two stitches. The owner says the dog was provoked and refuses even the hospital costs. The society says dogs are a personal matter.,oth-063,False
oth-063-v1,other,en,I need some guidance. My neighbour's pitbull attacked my son in the common park. Twenty two stitches. The owner says the dog was provoked and refuses even the hospital costs. The society says dogs are a personal matter.,oth-063,True
oth-063-v2,other,en,My neighbour's pitbull attacked my son in the common park. Twenty two stitches. The owner says the dog was provoked and refuses even the hospital costs. The society says dogs are a personal matter. Is there any legal option for me?,oth-063,True
oth-063-v3,other,en,"Hello, My neighbour's pitbull attacked my son in the common park. Twenty two stitches. The owner says the dog was provoked and refuses even the hospital costs. The society says dogs are a personal matter.",oth-063,True
oth-064,other,en,A matrimonial match turned out to be already married with a child. We found out a week before our engagement after spending heavily on functions. His family is now threatening us for defaming them.,oth-064,False
oth-064-v1,other,en,I need some guidance. A matrimonial match turned out to be already married with a child. We found out a week before our engagement after spending heavily on functions. His family is now threatening us for defaming them.,oth-064,True
oth-064-v2,other,en,A matrimonial match turned out to be already married with a child. We found out a week before our engagement after spending heavily on functions. His family is now threatening us for defaming them. Is there any legal option for me?,oth-064,True
oth-064-v3,other,en,A matrimonial match turned out to be already married with a child. We found out a week before our engagement after spending heavily on functions. His family is now threatening us for defaming them. Please advise.,oth-064,True
oth-065,other,en,"After floods damaged our crops, the patwari recorded our village's loss assessment wrongly, cutting most farmers' compensation to a third. He openly asks for money to correct the entries.",oth-065,False
oth-065-v1,other,en,"After floods damaged our crops, the patwari recorded our village's loss assessment wrongly, cutting most farmers' compensation to a third. He openly asks for money to correct the entries. Is there any legal option for me?",oth-065,True
oth-065-v2,other,en,"After floods damaged our crops, the patwari recorded our village's loss assessment wrongly, cutting most farmers' compensation to a third. He openly asks for money to correct the entries. What should I do now?",oth-065,True
oth-065-v3,other,en,"Please help me with this. After floods damaged our crops, the patwari recorded our village's loss assessment wrongly, cutting most farmers' compensation to a third. He openly asks for money to correct the entries.",oth-065,True
oth-067,other,en,"Need advice urgently please. It is about my sister. Something happened at her workplace and she has been crying for days and will not tell us everything. Who should we approach first, is there a helpline?",oth-067,False
oth-067-v1,other,en,"Need advice urgently please. It is about my sister. Something happened at her workplace and she has been crying for days and will not tell us everything. Who should we approach first, is there a helpline? What should I do now?",oth-067,True
oth-067-v2,other,en,"I need some guidance. Need advice urgently please. It is about my sister. Something happened at her workplace and she has been crying for days and will not tell us everything. Who should we approach first, is there a helpline?",oth-067,True
oth-067-v3,other,en,"Sir, Need advice urgently please. It is about my sister. Something happened at her workplace and she has been crying for days and will not tell us everything. Who should we approach first, is there a helpline?",oth-067,True
oth-068,other,en,My car loan was fully repaid three years ago but the hypothecation was never removed from the RC and the finance company that closed my loan has merged into another company twice since. RTO says get an NOC from a company that no longer exists.,oth-068,False
oth-068-v1,other,en,My car loan was fully repaid three years ago but the hypothecation was never removed from the RC and the finance firm that closed my loan has merged into another company twice since. RTO says get an NOC from a company that no longer exists.,oth-068,True
oth-068-v2,other,en,My car loan was fully repaid three years ago but the hypothecation was never removed from the RC and the finance firm that closed my loan has merged into another company twice since. RTO says get an NOC from a company that no longer exists. What should I do now?,oth-068,True
oth-068-v3,other,en,"Hello, My car loan was fully repaid three years ago but the hypothecation was never removed from the RC and the finance firm that closed my loan has merged into another company twice since. RTO says get an NOC from a company that no longer exists.",oth-068,True
